"","Codes","Description","unit","Periodicity","start","last.value","source"
"10386","ST_1390516","6203 - PE?AS E ACESS?RIOS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10387","ST_1390518","620309 - ACESS?RIOS E PE?AS PARA AUTOM?VEIS ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10388","ST_1390520","620319 - PNEU PARA AUTOM?VEL","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10389","ST_1390522","6205 - COMBUST?VEIS E LUBRIFICANTES ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10390","ST_1390524","620501 - ETANOL","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10391","ST_1390526","620503 - GASOLINA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10392","ST_1390528","620509 - G?S NATURAL VEICULAR ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10393","ST_1390530","6207 - SERVI?OS DE OFICINA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10394","ST_1390532","620707 - SERVI?O DE REPARO EM AUTOM?VEL","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10395","ST_1390534","6209 - OUTROS GASTOS COM VE?CULOS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10396","ST_1390536","620903 - LICENCIAMENTO - IPVA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10397","ST_1390538","620905 - ESTACIONAMENTO E GARAGEM ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10398","ST_1390540","620909 - PED?GIO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10399","ST_1390542","620911 - SEGURO FACULTATIVO PARA VE?CULO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10400","ST_1390544","7 - DESPESAS DIVERSAS ","indice","M","01/01/1990","04/01/2016","FGV|IBRE"
"10401","ST_1390546","71 - FUMO ","indice","M","01/01/1990","04/01/2016","FGV|IBRE"
"10402","ST_1390548","7103 - FUMO","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10403","ST_1390550","710301 - CIGARROS","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10404","ST_1390552","72 - OUTRAS DESPESAS DIVERSAS ","indice","M","01/01/1990","04/01/2016","FGV|IBRE"
"10405","ST_1390554","7201 - CORREIO E TELEFONE P?BLICO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10406","ST_1390556","720101 - CART?O DE TELEFONE ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10407","ST_1390558","720105 - TARIFA POSTAL","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10408","ST_1390560","720115 - ACESSO ? INTERNET EM LOJA","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10409","ST_1390562","7203 - LOTERIAS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10410","ST_1390564","720305 - JOGO LOT?RICO","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10411","ST_1390566","7205 - DESPESAS COM ANIMAIS DOM?STICOS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10412","ST_1390568","720501 - ALIMENTOS PARA ANIMAIS DOM?STICOS","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10413","ST_1390570","720503 - CL?NICA VETERIN?RIA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10414","ST_1390572","7209 - SERVI?OS DIVERSOS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10415","ST_1390574","720901 - CART?RIO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10416","ST_1390576","720905 - SERVI?O RELIGIOSO E FUNER?RIO","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10417","ST_1390578","8 - COMUNICA??O","indice","M","01/02/2012","04/01/2016","FGV|IBRE"
"10418","ST_1390580","81 - SERVI?OS DE COMUNICA??O","indice","M","01/02/2012","04/01/2016","FGV|IBRE"
"10419","ST_1390582","8101 - SERVI?OS DE COMUNICA??O","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10420","ST_1390584","810101 - TARIFA DE TELEFONE RESIDENCIAL","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10421","ST_1390586","810103 - PACOTES DE TELEFONIA FIXA E INTERNET","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10422","ST_1390588","810105 - TARIFA DE TELEFONE M?VEL","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10423","ST_1390590","810107 - MENSALIDADE PARA TV POR ASSINATURA","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10424","ST_1390592","810109 - MENSALIDADE PARA INTERNET","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10425","ST_1390596","1 - ALIMENTA??O ","indice","M","01/01/1990","04/01/2016","FGV|IBRE"
"10426","ST_1390598","11 - G?NEROS ALIMENT?CIOS ","indice","M","01/01/1990","04/01/2016","FGV|IBRE"
"10427","ST_1390600","1101 - ARROZ E FEIJ?O ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10428","ST_1390602","110101 - ARROZ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10429","ST_1390604","110107 - FEIJ?O-CARIOCA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10430","ST_1390606","110111 - FEIJ?O-PRETO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10431","ST_1390608","110115 - FEIJ?O-MULATINHO","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10432","ST_1390610","1103 - HORTALI?AS E LEGUMES ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10433","ST_1390612","110301 - AB?BORA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10434","ST_1390614","110309 - AIPIM / MANDIOCA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10435","ST_1390616","110313 - ALFACE ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10436","ST_1390618","110315 - ALHO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10437","ST_1390620","110319 - BATATA-INGLESA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10438","ST_1390622","110331 - BR?COLIS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10439","ST_1390624","110333 - CEBOLA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10440","ST_1390626","110335 - CENOURA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10441","ST_1390628","110345 - COUVE MINEIRA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10442","ST_1390630","110357 - INHAME ","indice","M","01/01/2001","12/01/2015","FGV|IBRE"
"10443","ST_1390632","110363 - PIMENT?O ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10444","ST_1390634","110371 - TOMATE ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10445","ST_1390636","110377 - COENTRO ","indice","M","01/01/2001","12/01/2015","FGV|IBRE"
"10446","ST_1390638","1105 - FRUTAS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10447","ST_1390640","110503 - ABACAXI ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10448","ST_1390642","110507 - BANANA D'?GUA OU NANICA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10449","ST_1390644","110511 - BANANA-PRATA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10450","ST_1390646","110513 - BANANA DA TERRA ","indice","M","01/01/2001","12/01/2015","FGV|IBRE"
"10451","ST_1390648","110527 - LARANJA-PERA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10452","ST_1390650","110534 - MA??","indice","M","01/01/1994","12/01/2015","FGV|IBRE"
"10453","ST_1390652","110537 - MAM?O PAPAYA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10454","ST_1390654","110539 - MAM?O FORMOSA","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10455","ST_1390656","110549 - PERA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10456","ST_1390658","110553 - TANGERINA (MEXERICA)","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10457","ST_1390660","110555 - UVA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10458","ST_1390662","110569 - MELANCIA ","indice","M","01/01/1994","12/01/2015","FGV|IBRE"
"10459","ST_1390664","110571 - MARACUJ? ","indice","M","01/01/1994","12/01/2015","FGV|IBRE"
"10460","ST_1390666","110573 - MANGA ","indice","M","01/01/1994","12/01/2015","FGV|IBRE"
"10461","ST_1390668","1107 - MASSAS E FARINHAS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10462","ST_1390670","110703 - FARINHA DE MANDIOCA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10463","ST_1390672","110707 - FARINHA DE TRIGO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10464","ST_1390674","110711 - FARINHA E FLOCOS DE CEREAIS","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10465","ST_1390676","110715 - MACARR?O ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10466","ST_1390678","110717 - MACARR?O INSTANT?NEO","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10467","ST_1390680","110737 - FUB? DE MILHO","indice","M","01/01/2001","12/01/2015","FGV|IBRE"
"10468","ST_1390682","1109 - PANIFICADOS E BISCOITOS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10469","ST_1390684","110901 - BISCOITOS","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10470","ST_1390686","110911 - P?O FRANC?S ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10471","ST_1390688","110913 - P?O DE FORMA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10472","ST_1390690","110915 - P?O DE OUTROS TIPOS","indice","M","01/01/1994","12/01/2015","FGV|IBRE"
"10473","ST_1390692","110917 - BOLO PRONTO","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10474","ST_1390694","110921 - P?O DOCE","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10475","ST_1390696","1111 - ADO?ANTES ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10476","ST_1390698","111101 - A??CAR REFINADO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10477","ST_1390700","111103 - A??CAR CRISTAL","indice","M","01/01/1994","12/01/2015","FGV|IBRE"
"10478","ST_1390702","1113 - DOCES E CHOCOLATES ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10479","ST_1390704","111303 - BOMBONS E CHOCOLATES","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10480","ST_1390706","111329 - BALAS E DOCES","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10481","ST_1390708","1115 - LATIC?NIOS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10482","ST_1390710","111503 - IOGURTE NATURAL OU COM POLPA DE FRUTA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10483","ST_1390712","111505 - LEITE CONDENSADO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10484","ST_1390714","111507 - LEITE EM P? ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10485","ST_1390716","111511 - LEITE TIPO LONGA VIDA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10486","ST_1390718","111513 - MANTEIGA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10487","ST_1390720","111515 - QUEIJO MINAS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10488","ST_1390722","111517 - QUEIJO MU?ARELA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10489","ST_1390724","111519 - QUEIJO PARMES?O ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10490","ST_1390726","111521 - QUEIJO PRATO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10491","ST_1390728","111522 - QUEIJO COALHO ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10492","ST_1390730","111525 - REQUEIJ?O","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10493","ST_1390732","111527 - SORVETE E PICOL?","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10494","ST_1390734","111539 - BEBIDAS L?CTEAS","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10495","ST_1390736","1117 - AVES E OVOS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10496","ST_1390738","111701 - FRANGO EM PEDA?OS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10497","ST_1390740","111703 - FRANGO INTEIRO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10498","ST_1390742","111707 - OVOS","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10499","ST_1390744","1119 - CARNES BOVINAS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10500","ST_1390746","111901 - AC?M ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10501","ST_1390748","111903 - ALCATRA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10502","ST_1390750","111907 - PATINHO ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10503","ST_1390752","111909 - CH? DE DENTRO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10504","ST_1390754","111911 - CONTRAFIL? ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10505","ST_1390756","111913 - COSTELA BOVINA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10506","ST_1390758","111915 - PICANHA ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10507","ST_1390760","111917 - F?GADO BOVINO","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10508","ST_1390762","111919 - FIL?-MIGNON ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10509","ST_1390764","111921 - LAGARTO","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10510","ST_1390766","111927 - CARNE MO?DA ","indice","M","01/01/2001","12/01/2015","FGV|IBRE"
"10511","ST_1390768","111928 - MAMINHA","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10512","ST_1390770","111929 - M?SCULO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10513","ST_1390772","111931 - P? / PALETA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10514","ST_1390774","111932 - PEITO BOVINO","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10515","ST_1390776","1121 - CARNES SU?NAS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10516","ST_1390778","112101 - CARR? / BISTECA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10517","ST_1390780","112103 - COSTELA SU?NA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10518","ST_1390782","112107 - LOMBO SU?NO","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10519","ST_1390784","112109 - PERNIL SU?NO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10520","ST_1390786","112112 - BACON / TOUCINHO","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10521","ST_1390788","1123 - CARNES DE OUTROS ANIMAIS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10522","ST_1390790","112303 - PALETA DE CARNEIRO","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10523","ST_1390792","112305 - COSTELA DE CARNEIRO","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10524","ST_1390794","1125 - PESCADOS FRESCOS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10525","ST_1390796","112507 - CAMAR?O ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10526","ST_1390798","112510 - CAVALA ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10527","ST_1390800","112515 - CORVINA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10528","ST_1390802","112517 - FIL? DE PEIXE DE ?GUA DOCE N?O ESPECIFICADO","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10529","ST_1390804","112519 - NAMORADO ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10530","ST_1390806","112529 - SARDINHA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10531","ST_1390808","112536 - PESCADA","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10532","ST_1390810","112554 - CA??O","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10533","ST_1390812","112559 - MERLUZA ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10534","ST_1390814","1127 - CARNES E PEIXES INDUSTRIALIZADOS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10535","ST_1390816","112701 - ATUM","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10536","ST_1390818","112702 - APRESUNTADO ","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10537","ST_1390820","112703 - BACALHAU ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10538","ST_1390822","112711 - CARNE SECA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10539","ST_1390824","112715 - CARNE SALGADA DE BOVINO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10540","ST_1390826","112719 - LINGUI?A ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10541","ST_1390828","112723 - MORTADELA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10542","ST_1390830","112731 - PRESUNTO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10543","ST_1390832","112733 - SALSICHA E SALSICH?O ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10544","ST_1390834","112737 - SARDINHA EM CONSERVA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10545","ST_1390836","112761 - PAT?","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10546","ST_1390838","1129 - ?LEOS E GORDURAS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10547","ST_1390840","112903 - AZEITE","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10548","ST_1390842","112907 - MARGARINA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10549","ST_1390844","112911 - ?LEO DE SOJA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10550","ST_1390846","1131 - CONDIMENTOS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10551","ST_1390848","113111 - LEITE DE COCO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10552","ST_1390850","113113 - MAIONESE ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10553","ST_1390852","113115 - EXTRATO DE TOMATE ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10554","ST_1390854","113153 - TEMPEROS PRONTOS","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10555","ST_1390856","1133 - VEGETAIS EM CONSERVA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10556","ST_1390858","113301 - AZEITONA EM CONSERVA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10557","ST_1390860","113305 - ERVILHA EM CONSERVA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10558","ST_1390862","113309 - PALMITO EM CONSERVA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10559","ST_1390864","113355 - MILHO EM CONSERVA ","indice","M","01/01/1994","12/01/2015","FGV|IBRE"
"10560","ST_1390866","1135 - BEBIDAS N?O ALCO?LICAS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10561","ST_1390868","113505 - CAF? EM P? ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10562","ST_1390870","113517 - REFRIGERANTES E ?GUA MINERAL","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10563","ST_1390872","113521 - SUCOS DE FRUTA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10564","ST_1390874","113529 - POLPA DE FRUTA CONGELADA","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10565","ST_1390876","113553 - REFRESCO DE FRUTA EM P?","indice","M","01/01/1994","12/01/2015","FGV|IBRE"
"10566","ST_1390878","113557 - ERVA MATE","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10567","ST_1390880","113573 - BEBIDAS DE SOJA","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10568","ST_1390882","1136 - BEBIDAS ALCO?LICAS","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10569","ST_1390884","113601 - CERVEJA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10570","ST_1390886","113603 - BEBIDAS DESTILADAS","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10571","ST_1390888","113605 - VINHO","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10572","ST_1390890","1137 - OUTROS G?NEROS ALIMENT?CIOS ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10573","ST_1390892","113715 - MILHO DE PIPOCA ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10574","ST_1390894","113719 - SOPA DESIDRATADA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10575","ST_1390896","113755 - BATATA FRITA ","indice","M","01/01/1994","12/01/2015","FGV|IBRE"
"10576","ST_1390898","1139 - ALIMENTOS PRONTOS CONGELADOS ","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10577","ST_1390900","113901 - ALIMENTOS PREPARADOS E CONGELADOS DE CARNE BOVINA","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10578","ST_1390902","113921 - ALIMENTOS PREPARADOS E CONGELADOS DE AVES","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10579","ST_1390904","113941 - MASSAS PREPARADAS E CONGELADAS","indice","M","01/01/1999","12/01/2015","FGV|IBRE"
"10580","ST_1390906","1141 - G?NEROS ALIMENT?CIOS DIET / LIGHT","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10581","ST_1390908","114104 - IOGURTE DIET / LIGHT","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10582","ST_1390910","114110 - REFRIGERANTE LIGHT / DIET","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10583","ST_1390912","114116 - P?O DE FORMA DIET / LIGHT","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10584","ST_1390914","12 - ALIMENTA??O FORA ","indice","M","01/01/1990","04/01/2016","FGV|IBRE"
"10585","ST_1390916","1201 - RESTAURANTES ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10586","ST_1390918","120101 - REFEI??ES EM BARES E RESTAURANTES","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10587","ST_1390920","1203 - BARES E LANCHONETES ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10588","ST_1390922","120301 - DOCES E SALGADOS","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10589","ST_1390924","120309 - SANDU?CHES","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10590","ST_1390926","120311 - SORVETES FORA DE CASA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10591","ST_1390928","120314 - CAF? DA MANH?","indice","M","01/01/2004","12/01/2015","FGV|IBRE"
"10592","ST_1390930","1207 - BEBIDAS ALCO?LICAS E N?O ALCO?LICAS","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10593","ST_1390932","120701 - SUCOS DE FRUTAS FORA DE CASA","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10594","ST_1390934","120703 - CAFEZINHO","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10595","ST_1390936","120705 - REFRIGERANTES E ?GUA MINERAL FORA DE CASA","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10596","ST_1390938","120707 - CERVEJAS E CHOPPS","indice","M","01/01/1994","12/01/2015","FGV|IBRE"
"10597","ST_1390940","120709 - OUTRAS BEBIDAS ALCO?LICAS","indice","M","01/02/2012","12/01/2015","FGV|IBRE"
"10598","ST_1390942","2 - HABITA??O ","indice","M","01/01/1990","04/01/2016","FGV|IBRE"
"10599","ST_1390944","21 - ALUGUEL E ENCARGOS ","indice","M","01/01/1990","04/01/2016","FGV|IBRE"
"10600","ST_1390946","2101 - ALUGUEL E CONDOM?NIO ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10601","ST_1390948","210101 - ALUGUEL RESIDENCIAL ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
"10602","ST_1390950","210103 - CONDOM?NIO RESIDENCIAL ","indice","M","01/01/1990","12/01/2015","FGV|IBRE"
